movieid,genres,belongs_to_collection,popularity,vote_average
a+special+day+1977,18,0,3.810981,7.7
the+shining+1980,27,0,19.611589,8.1
jesus+son+1999,35,0,5.954815,6.7
ong-bak+the+thai+warrior+2003,28,1,7.89916,7.0
mad+max+2+the+road+warrior+1981,12,1,11.189831,7.3
dial+m+for+murder+1954,80,0,7.853231,7.9
the+first+star+2009,35,0,2.64521,5.6
michael+collins+1996,18,0,6.728199,6.8
twelve+and+holding+2005,18,0,1.829593,7.0
leon+the+professional+1994,53,0,20.477329,8.2
saving+private+ryan+1998,18,0,21.758054,7.9
the+love+letter+1998,35,0,0.861656,5.3
the+shawshank+redemption+1994,18,0,51.645403,8.5
finding+nemo+2003,16,1,25.497794,7.6
fermats+room+2007,9648,0,3.950545,6.6
dawn+of+the+planet+of+the+apes+2014,878,1,75.385211,7.3
all+of+me+1984,14,0,9.335812,6.4
the+terminator+1984,28,1,19.293562,7.4
tarzan+1999,12,1,12.453452,7.1
breathless+1960,18,0,8.200586,7.7
the+factory+2012,80,0,7.913726,5.5
act+of+valor+2012,28,0,12.159818,6.3
fatal+attraction+1987,10749,0,14.260779,6.6
jack-jack+attack+2004,12,0,5.588364,7.4
broadway+melody+of+1936+1935,10402,0,0.785211,5.3
a+place+at+the+table+2012,99,0,0.501046,6.9
the+linguists+2008,99,0,0.074112,8.0
the+notebook+2004,10749,0,15.239013,7.7
drillbit+taylor+2008,35,0,7.855932,5.5
shrek+2001,12,1,17.987728,7.3
mahjong+1996,35,0,0.973084,8.3
the+neighbor+1993,53,0,0.476993,5.8
west+of+the+divide+1934,28,0,4.268264,3.8
the+great+escape+1963,12,0,14.384114,7.8
family+guy+presents+stewie+griffin+the+untold+story+2005,35,0,6.365552,7.0
senna+2010,99,0,11.331859,8.1
midnight+movies+from+the+margin+to+the+mainstream+2006,99,0,1.372346,7.3
i_+robot+2004,28,0,14.43075,6.7
painless+2012,27,0,7.609036,6.1
flesh+and+bone+1993,18,0,1.896869,6.2
the+terminator+1984,28,1,19.293562,7.4
dacii+1967,10752,0,0.506846,7.5
holiday+inn+1942,35,0,8.258968,7.1
quantum+of+solace+2008,12,1,13.67812,6.1
american+dreams+in+china+2013,18,0,3.282214,6.7
the+odd+couple+1968,35,1,8.3539,7.5
mickey_+donald_+goofy+the+three+musketeers+2004,12,0,7.673021,6.3
shadow+dancer+2012,53,0,4.38806,5.7
the+avengers+2012,878,1,89.887648,7.4
akira+1988,878,0,10.888917,7.8
the+big+combo+1955,18,0,1.787278,7.2
purely+belter+2000,35,0,0.529083,7.0
stunt+rock+1978,28,0,0.423954,4.3
louis+c.k.+live+at+the+comedy+store+2015,35,0,2.515629,7.4
show+me+love+1998,35,0,10.58342,7.1
leon+the+professional+1994,53,0,20.477329,8.2
playtime+1967,35,0,8.741959,8.0
independence+day+1996,28,1,17.634197,6.7
fanatics+2012,35,0,0.192786,5.9
bicycle+thieves+1948,18,0,13.233136,8.0
amazing+grace+2006,18,0,20.346477,7.0
good+hair+2009,35,0,12.569979,6.7
kill+bill+vol.+1+2003,28,1,25.261865,7.7
coco+before+chanel+2009,18,0,6.119818,6.7
green+lantern+emerald+knights+2011,28,0,7.226834,6.3
chicago+2002,28,0,13.325347,6.9
upside+down+2012,10749,0,7.37535,6.2
the+imitation+game+2014,36,0,31.59594,8.0
elegy+2008,18,0,6.829658,6.4
raiders+of+the+lost+ark+1981,12,1,19.901576,7.7
kiss+me+deadly+1955,18,0,7.224904,7.1
phineas+and+ferb+the+movie+across+the+2nd+dimension+2011,16,0,5.506221,6.6
intimate+affairs+2002,18,0,0.912493,4.9
dementia+1955,80,0,0.736475,6.5
the+boy+in+the+striped+pyjamas+2008,10752,0,8.912738,7.7
super+8+2011,53,0,19.529911,6.6
kummeli+v+2014,878,0,0.768578,5.9
the+matrix+1999,28,1,33.366332,7.9
eraserhead+1977,18,0,7.871001,7.5
rembrandt+1936,18,0,0.281903,6.5
haunter+2013,27,0,8.753381,5.9
see+how+they+fall+1994,18,0,0.721287,6.0
gotti+1996,10770,0,1.189465,5.1
little+murders+1971,35,0,1.612885,6.8
elevator+2008,0,0,0.042904,3.0
restless+2011,18,0,6.140556,6.3
by+the+law+1926,18,0,0.375273,7.5
social+genocide+2004,99,0,0.077482,7.5
the+thirteenth+floor+1999,53,0,9.356587,6.8
jurassic+park+1993,12,1,8.863776,7.6
berlin+express+1948,53,0,1.269783,5.6
smash-up+story+of+a+woman+1947,18,0,0.553727,4.2
marilyn+the+untold+story+1980,99,0,0.253299,6.5
the+amazing+spider-man+2+2014,28,1,26.23687,6.5
the+librarian+the+curse+of+the+judas+chalice+2008,14,1,9.309781,5.9
billy+bathgate+1991,18,0,3.846331,5.7
monsters_+inc.+2001,16,1,26.419962,7.5
ashes+and+diamonds+1958,10752,0,2.896039,7.5
the+nativity+story+2006,18,0,4.68645,6.4
restrepo+2010,99,1,4.577881,7.3
tasting+menu+2013,35,0,0.932583,4.0
the+bugs+bunnyroad+runner+movie+1979,35,0,2.684017,6.7
the+shawshank+redemption+1994,18,0,51.645403,8.5
kikis+delivery+service+1989,16,0,12.220581,7.6
virtuosity+1995,28,0,5.188399,5.4
toy+story+1995,16,1,21.946943,7.7
the+simple+life+of+noah+dearborn+1999,10770,0,0.502176,3.4
spirited+away+2001,14,0,41.048867,8.3
mabel+at+the+wheel+1914,35,0,0.483293,5.5
the+deaths+of+ian+stone+2007,27,0,6.86365,5.2
cormans+world+exploits+of+a+hollywood+rebel+2011,99,0,3.784339,7.4
all+the+presidents+men+1976,18,0,12.421754,7.6
the+rainmaker+1997,18,0,6.683398,6.7
oh_+god+you+devil+1984,35,1,0.634045,5.5
the+great+debaters+2007,18,0,8.735448,6.9
demonic+2015,53,0,9.234943,5.0
long+days+journey+into+night+1987,0,0,1.046644,8.0
the+man+who+planted+trees+1987,16,0,2.107199,8.2
pauline++paulette+2001,18,0,0.324682,7.3
all+relative+2014,10749,0,0.760099,5.3
mississippi+masala+1991,18,0,5.659326,6.4
wargames+1983,53,1,8.321647,7.0
the+matrix+revolutions+2003,12,1,15.368205,6.4
run_+fatboy_+run+2007,35,0,11.840495,6.2
miss+potter+2006,18,0,8.599342,6.3
it+boy+2013,35,0,5.616687,6.2
guardians+of+the+galaxy+2014,28,1,53.291601,7.9
diamonds+are+forever+1971,12,1,12.00491,6.3
nausica+of+the+valley+of+the+wind+1984,12,0,11.267366,7.7
the+locals+2003,27,0,0.888951,5.7
the+swindle+1997,35,0,0.760098,6.4
a+haunted+house+2+2014,35,1,8.172603,5.4
three+outlaw+samurai+1964,28,0,1.133661,7.0
apollo+13+1995,18,0,18.761467,7.3
alice+in+wonderland+2010,10751,1,17.285093,6.4
the+worlds+fastest+indian+2005,18,0,5.581311,7.3
live+and+let+die+1973,12,1,9.773768,6.4
ben-hur+1959,28,0,14.319743,7.5
forrest+gump+1994,35,0,48.307194,8.2
walle+2008,16,0,16.088366,7.8
prisoners+2013,18,0,11.96262,7.9
megamind+2010,16,0,11.603905,6.7
tora+tora+tora+1970,36,0,7.262326,6.9
1900+1976,18,0,6.317822,7.5
a+brief+history+of+time+1991,99,0,2.4312,7.4
venus+in+fur+2013,18,0,6.012005,7.2
daniel+1983,18,0,2.388788,6.2
adams+apples+2005,18,0,6.044534,7.4
all+the+presidents+men+1976,18,0,12.421754,7.6
the+lord+of+the+rings+the+fellowship+of+the+ring+2001,12,1,32.070725,8.0
special+delivery+2002,35,0,0.013177,0.0
shadow+of+a+doubt+1943,80,0,8.007141,7.5
murder_+my+sweet+1944,80,0,3.433265,7.2
bang+bang+youre+dead+2002,18,0,3.273855,7.2
eight+days+a+week+1997,35,0,4.515523,6.0
nausica+of+the+valley+of+the+wind+1984,12,0,11.267366,7.7
l.a.+story+1991,35,0,7.775188,6.4
mildred+pierce+1945,80,0,4.497049,7.4
vice+2015,53,0,19.236571,4.1
die+hard+1988,28,1,16.640522,7.5
back+to+the+future+1985,12,1,25.778509,8.0
camouflage+2001,28,0,0.976349,4.8
harry+potter+and+the+half-blood+prince+2009,12,1,19.083723,7.4
one+of+our+aircraft+is+missing+1942,28,0,0.649117,6.4
the+story+of+vernon+and+irene+castle+1939,18,0,1.583306,6.8
counsellor+at+law+1933,18,0,0.499504,6.6
teen+beach+movie+2013,10751,1,4.909843,6.1
wolf+children+2012,16,0,10.249498,8.0
the+big+parade+1925,18,0,2.084627,7.0
the+shawshank+redemption+1994,18,0,51.645403,8.5
scott+pilgrim+vs.+the+world+2010,28,0,13.793301,7.2
whore+1991,18,0,6.404093,5.6
casino+royale+2006,12,1,23.065078,7.3
geronimo+an+american+legend+1993,36,0,4.653462,5.9
beautiful+creatures+2000,35,0,2.269511,5.9
the+secret+life+of+walter+mitty+2013,12,0,8.684892,7.0
flawless+2007,80,0,6.496913,6.6
the+letter+1940,80,0,2.601278,7.4
kaboom+2010,878,0,5.44702,5.5
hammer+of+the+gods+2013,36,0,5.093586,4.4
the+set-up+1949,80,0,1.989167,6.8
the+great+gatsby+2013,18,0,17.598936,7.3
ice+age+the+meltdown+2006,16,1,16.646029,6.5
dr.+no+1962,12,1,19.931606,6.9
china+obrien+1990,28,1,0.774983,6.5
the+lord+of+the+rings+the+two+towers+2002,12,1,29.423537,8.0
the+magic+gloves+2003,35,0,0.128019,5.0
brokedown+palace+1999,18,0,6.570918,6.2
the+fearmakers+1958,18,0,0.659496,6.0
marked+woman+1937,18,0,1.771875,7.0
steep+2007,99,0,0.948353,4.5
sand+sharks+2011,35,0,2.498266,2.7
casablanca+1942,18,0,13.916101,7.9
bang+bang+1971,35,0,0.000578,7.5
the+best+years+of+our+lives+1946,18,0,6.069343,7.6
the+avengers+2012,878,1,89.887648,7.4
pulp+fiction+1994,53,0,140.950236,8.3
jumping+the+broom+2011,35,0,2.664211,6.0
the+sword+in+the+stone+1963,16,0,10.636458,6.9
the+conquest+2011,35,0,2.07181,5.6
lamerica+1994,18,0,1.361286,7.7
terminator+salvation+2009,28,1,16.507496,5.9
mysterious+object+at+noon+2000,99,0,0.404131,6.1
willy+wonka++the+chocolate+factory+1971,10751,0,12.416635,7.4
super+high+me+2007,35,0,11.320193,5.9
song+of+the+sea+2014,10751,0,6.967358,8.1
toy+story+3+2010,16,1,16.96647,7.6
avatar+2009,28,1,185.070892,7.2
you+dont+know+jack+2010,18,0,14.988063,6.9
broadway+melody+of+1936+1935,10402,0,0.785211,5.3
gravity+2013,878,0,18.50194,7.3
the+perks+of+being+a+wallflower+2012,18,0,12.775679,7.7
resident+evil+apocalypse+2004,27,1,7.850797,6.1
open+grave+2013,27,0,5.72991,5.9
ballet+shoes+2008,10770,0,5.828623,6.3
aileen+wuornos+the+selling+of+a+serial+killer+1992,99,0,1.138615,7.1
the+spanish+prisoner+1997,80,0,4.305735,7.1
raiders+of+the+lost+ark+1981,12,1,19.901576,7.7
trouble+in+paradise+1932,35,0,3.351442,7.3
satan+2006,35,0,3.620977,5.9
mr.+magoriums+wonder+emporium+2007,35,0,8.696467,6.0
the+softening+of+the+egg+1975,35,0,0.661863,5.3
harry+potter+and+the+philosophers+stone+2001,12,1,38.187238,7.5
lake+mungo+2008,27,0,5.634004,6.1
can+go+through+skin+2009,18,0,0.058229,6.0
chicagogirl+2013,99,0,0.108531,7.0
dreaming+of+joseph+lees+1999,10749,0,1.241349,6.0
presentation_+or+charlotte+and+her+steak+1960,0,0,0.122594,5.5
age+of+uprising+the+legend+of+michael+kohlhaas+2013,18,0,7.70426,6.0
harry+potter+and+the+order+of+the+phoenix+2007,12,1,21.3643,7.4
cinderella+1950,10751,1,14.436858,6.8
maggie+simpson+in+the+longest+daycare+2012,16,0,4.160631,6.8
louis++luca+and+the+snow+machine+2013,10751,0,0.992521,6.5
falling+angels+2003,35,0,0.686426,6.2
the+equalizer+2014,53,0,17.618057,7.1
whiplash+2014,18,0,64.29999,8.3
father+sergius+1918,36,0,0.041727,5.0
12+angry+men+1957,18,0,16.503959,8.2
vivre+sa+vie+1962,18,0,11.30591,7.6
watchmen+2009,28,0,16.551503,7.0
andrei+rublev+1966,18,0,6.489852,8.0
skipped+parts+2000,35,0,1.975975,6.5
american+splendor+2003,35,0,7.05435,7.1
hellboy+ii+the+golden+army+2008,12,1,11.928661,6.5
neon+genesis+evangelion+death+and+rebirth+1997,9648,1,2.545437,7.4
shutter+island+2010,18,0,15.813629,7.8
indiana+jones+and+the+temple+of+doom+1984,12,1,15.802306,7.1
bliss+1985,35,0,0.40319,5.2
a+bittersweet+life+2005,28,0,10.237072,7.5
he+died+with+a+felafel+in+his+hand+2001,35,0,1.312959,6.9
the+nutcracker+1993,10751,0,1.418221,5.6
tarzan+1999,12,1,12.453452,7.1
sniper+reloaded+2011,10752,1,5.249191,5.2
howl+2010,18,0,5.416588,6.8
seventh+son+2014,12,0,15.297821,5.2
the+round+up+2010,18,0,6.951496,7.5
interstellar+2014,12,0,32.213481,8.1
the+hobbit+an+unexpected+journey+2012,12,1,23.253089,7.0
romeo++juliet+1996,18,0,11.774061,6.7
behind+the+candelabra+2013,18,0,7.339451,6.6
cloudy+with+a+chance+of+meatballs+2+2013,16,1,14.412061,6.4
a+walk+among+the+tombstones+2014,80,0,14.914924,6.2
8+1963,14,0,6.747516,7.9
a+tale+of+two+sisters+2003,18,0,6.247028,7.0
judgment+at+nuremberg+1961,18,0,9.697105,7.6
paying+the+price+killing+the+children+of+iraq+2000,0,0,0.001177,0.0
amazing+grace+and+chuck+1987,18,0,0.382554,6.3
the+wrong+man+1993,10749,0,1.972377,4.8
star+wars+episode+iii+-+revenge+of+the+sith+2005,878,1,13.165421,7.1
saving+private+ryan+1998,18,0,21.758054,7.9
show+me+love+1998,35,0,10.58342,7.1
scarface+1983,28,0,11.299673,8.0
the+crucified+lovers+1954,18,0,1.244892,7.6
alphabet+city+1984,80,0,1.35099,3.9
the+prodigal+son+1992,0,0,0.000431,5.0
big+hero+6+2014,12,0,213.849907,7.8
mara+candelaria+1944,18,0,0.451149,5.9
the+day+the+earth+stood+still+1951,18,0,9.360003,7.3
it+might+get+loud+2009,99,0,4.857726,7.4
perched+on+a+tree+1971,35,0,1.219877,5.0
thin+ice+2011,80,0,9.64235,6.1
harry+potter+and+the+half-blood+prince+2009,12,1,19.083723,7.4
dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,18,0,9.80398,8.0
the+blue+light+1932,18,0,0.28348,6.3
fight+club+1999,18,0,63.869599,8.3
conan+the+barbarian+1982,12,1,10.52008,6.6
vampire+academy+2014,35,0,12.227198,5.8
charisma+1999,18,0,0.378648,5.8
ay_+carmela+1990,18,0,0.940509,6.5
aliisa+1970,0,0,0.026681,0.0
10+things+i+hate+about+you+1999,35,0,12.069966,7.3
rocky+1976,18,1,14.774066,7.5
insomnia+1997,80,0,3.722295,6.6
bad+blood+a+cautionary+tale+2010,99,0,0.006025,0.0
indiscretion+of+an+american+wife+1953,18,0,0.895958,5.3
e.t.+the+extra-terrestrial+1982,878,0,19.358546,7.3
the+artist+2008,0,0,0.123867,6.8
sunset+boulevard+1950,18,0,11.709777,8.2
me+and+you+and+everyone+we+know+2005,35,0,9.0744,7.0
sleeping+beauty+1959,14,0,14.276169,6.8
celsius+41.11+the+temperature+at+which+the+brain...+begins+to+die+2004,99,0,0.037648,9.0
the+life+of+david+gale+2003,18,0,9.930326,7.3
the+devils+backbone+2001,14,0,11.111299,7.2
blazing+saddles+1974,37,0,13.233262,7.2
quantum+of+solace+2008,12,1,13.67812,6.1
red+bear+2002,80,0,1.071851,6.5
adaptation.+2002,35,0,11.624481,7.3
toy+story+1995,16,1,21.946943,7.7
gangster+squad+2013,80,0,8.581558,6.2
the+broken+jug+1937,35,0,0.662166,8.0
shrek+2001,12,1,17.987728,7.3
hardcover+2008,35,0,0.512893,5.5
sympathy+for+mr.+vengeance+2002,28,1,6.314697,7.3
the+holy+man+1965,35,0,0.74982,5.4
the+shawshank+redemption+1994,18,0,51.645403,8.5
the+last+lovecraft+relic+of+cthulhu+2009,35,0,1.0971,5.5
inception+2010,28,0,29.108149,8.1
the+terminator+1984,28,1,19.293562,7.4
craigslist+joe+2012,12,0,1.947322,6.3
the+four+seasons+1981,35,0,7.531501,6.3
iron+man+2008,28,1,22.073099,7.4
how+to+train+your+dragon+2010,14,1,14.416681,7.5
standing+aside_+watching+2013,0,0,0.051914,5.0
300+2006,28,1,18.108408,7.0
blade+runner+1982,878,1,96.272374,7.9
atf+1999,28,0,0.208333,4.0
the+imitation+game+2014,36,0,31.59594,8.0
real+genius+1985,35,0,11.959887,6.6
fury+2014,10752,0,36.713807,7.4
zone+troopers+1985,28,0,1.496878,3.6
schwestern+2014,18,0,0.014121,0.0
the+day+lincoln+was+shot+1998,18,0,0.888438,6.0
big+game+2008,28,0,0.346654,3.0
mean+girls+2004,35,1,11.454835,6.9
in+the+line+of+duty+the+f.b.i.+murders+1988,80,0,0.145289,6.0
the+fifth+element+1997,12,0,24.30526,7.3
skylark+1941,35,0,0.557978,6.8
the+sacrifice+1986,18,0,5.001997,7.2
despicable+me+2+2013,16,1,24.82355,7.0
the+cake+eaters+2007,18,0,4.701858,5.5
fight+club+1999,18,0,63.869599,8.3
the+anniversary+party+2001,35,0,2.668002,6.4
loves+enduring+promise+2004,10770,1,1.934935,6.8
ponyo+2008,16,0,8.470945,7.5
pulp+fiction+1994,53,0,140.950236,8.3
my+neighbor+totoro+1988,14,0,13.507299,8.0
welcome+to+new+york+2014,18,0,3.223466,5.3
bungee+jumping+of+their+own+2001,18,0,0.208569,6.6
holy+flying+circus+2011,10770,0,1.298334,5.9
alice+in+wonderland+2010,10751,1,17.285093,6.4
terms+and+conditions+may+apply+2013,99,0,3.238145,6.9
babel+2006,18,0,12.60853,6.9
a+tale+of+the+wind+1988,99,0,0.262016,7.6
brute+force+1947,80,0,3.119264,7.1
antonio+das+mortes+1969,18,0,1.00529,6.0
junior+1994,35,0,6.710215,4.7
yeelen+1987,18,0,1.322729,6.5
an+unmarried+woman+1978,18,0,1.148295,6.1
despicable+me+2010,16,1,22.274502,7.1
resurrect+dead+the+mystery+of+the+toynbee+tiles+2011,99,0,1.538625,6.9
the+exterminating+angel+1962,35,0,5.038905,7.8
the+last+real+men+1995,0,0,0.28084,8.0
from+russia+with+love+1963,28,1,12.536729,6.9
the+shape+of+things+2003,35,0,2.897666,6.4
nausica+of+the+valley+of+the+wind+1984,12,0,11.267366,7.7
from+beijing+with+love+1994,28,0,2.278418,7.3
the+winner+1979,18,0,0.0,0.0
the+pink+panther+strikes+again+1976,35,1,5.58692,6.8
the+good_+the+bad+and+the+ugly+1966,37,1,16.788787,8.1
princess+mononoke+1997,12,0,17.166725,8.2
repo+man+1984,35,0,6.357559,6.7
7+virgins+2005,18,0,1.639857,6.6
dragon+2011,18,0,3.688285,6.9
the+sword+in+the+stone+1963,16,0,10.636458,6.9
11+harrowhouse+1974,18,0,0.154133,6.8
nebraska+2013,18,0,11.160699,7.4
the+night+flier+1997,9648,0,7.146514,5.7
cape+fear+1962,18,0,7.583191,7.2
the+first+deadly+sin+1980,80,0,1.64451,5.3
now_+voyager+1942,18,0,2.480798,7.1
the+tulse+luper+suitcases_+part+1+the+moab+story+2003,10752,1,0.524432,7.8
partly+cloudy+2009,16,0,12.916643,7.9
harry+potter+and+the+deathly+hallows+part+2+2011,10751,1,24.990737,7.9
dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,16,1,7.348249,7.3
a+tale+of+two+sisters+2003,18,0,6.247028,7.0
phish+bittersweet+motel+2000,99,0,0.158157,6.0
the+yes+men+fix+the+world+2009,99,1,1.372814,7.0
gummo+1997,18,0,5.148375,6.5
project+moon+base+1953,878,0,0.484406,2.5
foxfire+2012,18,0,7.025918,5.5
ponyo+2008,16,0,8.470945,7.5
the+hobbit+an+unexpected+journey+2012,12,1,23.253089,7.0
saw+2004,27,1,23.508433,7.2
red+tails+2012,18,0,7.145835,5.9
inception+2010,28,0,29.108149,8.1
pygmalion+1938,18,0,1.272174,6.9
iron+man+2008,28,1,22.073099,7.4
poltergeist+iii+1988,27,1,7.977693,4.6
vlad+2003,53,0,0.849703,3.1
the+legend+of+bagger+vance+2000,14,0,9.034884,6.4
m+1951,18,0,2.006075,6.2
rudy+1993,18,0,5.914833,7.2
who+wants+to+kill+jessie+1966,35,0,1.274399,6.6
ghostbusters+1984,35,1,22.089729,7.3
the+house+of+the+seven+gables+1940,53,0,0.727327,3.5
stomp+the+yard+2007,18,1,5.607508,6.1
home+movie+2008,18,0,1.860205,5.1
the+hobbit+the+desolation+of+smaug+2013,12,1,20.644776,7.6
northanger+abbey+2007,18,0,8.895086,6.9
pans+labyrinth+2006,14,0,26.817754,7.6
hairspray+2007,10751,0,7.768045,6.5
the+wolf+of+wall+street+2013,80,0,16.382422,7.9
the+virgin+suicides+1999,18,0,10.505387,7.1
grace+unplugged+2013,18,0,2.673105,6.0
long+days+journey+into+night+1987,0,0,1.046644,8.0
leafie_+a+hen+into+the+wild+2011,16,0,1.409111,6.9
starship+troopers+1997,12,1,14.412644,6.7
microphone+2011,18,0,0.155331,8.5
elizabeth+1998,18,1,7.566321,7.2
the+strange+world+of+planet+x+1958,878,0,0.248199,4.0
the+lord+of+the+rings+the+return+of+the+king+2003,12,1,29.324358,8.1
the+lion+king+2+simbas+pride+1998,16,1,9.417261,6.7
amlie+2001,35,0,12.879381,7.8
the+black+cat+1934,27,0,8.053913,6.5
bill+hicks+revelations+1993,35,0,1.069902,8.5
carnal+knowledge+1971,18,0,2.837238,6.7
ratatouille+2007,16,0,20.50803,7.5
the+fog+2005,27,0,9.929809,3.8
titanic+1997,18,0,26.88907,7.5
wreck-it+ralph+2012,10751,1,13.697597,7.1
the+way+way+back+2013,35,0,10.342737,7.1
mare+nostrum+1926,10752,0,0.281912,5.0
cruel+intentions+1999,18,1,8.181065,6.6
harry+potter+and+the+chamber+of+secrets+2002,12,1,29.741452,7.4
the+violent+enemy+1967,18,0,0.022183,0.0
lets+do+it+again+1975,35,0,1.411831,7.7
the+people+vs.+larry+flynt+1996,18,0,9.178371,6.8
star+wars+1977,12,1,42.149697,8.1
foolish+1999,35,0,0.431822,6.3
beauty+and+the+beast+1991,10749,1,23.433511,7.5
the+art+of+getting+by+2011,18,0,5.24456,6.4
girls+just+want+to+have+fun+1985,35,0,3.753097,6.5
die+hard+1988,28,1,16.640522,7.5
mon+oncle+damrique+1980,35,0,6.545371,7.4
king+rat+1965,18,0,2.383562,6.7
the+shawshank+redemption+1994,18,0,51.645403,8.5
shadows+1959,18,0,2.316931,7.2
the+wrong+trousers+1993,16,1,7.771233,7.6
lincoln+2012,36,0,10.680331,6.7
the+maze+runner+2014,28,1,76.93789,7.0
vanishing+point+1971,28,0,5.184013,7.1
say+it+isnt+so+2001,35,0,3.65507,4.8
special+forces+2011,28,0,5.3584,6.4
eerie+tales+1919,14,0,0.445493,6.0
up+1976,35,1,2.342003,5.6
thelma++louise+1991,18,0,14.785388,7.2
when+willie+comes+marching+home+1950,35,0,0.148705,7.0
cul-de-sac+1966,53,0,3.681667,6.9
first+case_+second+case+1979,99,0,0.001655,6.0
a+clockwork+orange+1971,878,0,17.112594,8.0
the+exterminating+angels+2006,18,0,2.771957,4.8
toy+story+2+1999,16,1,17.547693,7.3
cheeky+2000,35,0,6.377611,5.5
werner+-+das+muss+kesseln+1996,16,1,1.282317,5.7
brubaker+1980,80,0,14.503963,7.1
vexille+2007,16,0,9.797201,6.8
forrest+gump+1994,35,0,48.307194,8.2
love+songs+2007,18,0,5.054967,7.0
sweet+land+2005,18,0,6.185658,6.1
on+the+outs+2004,18,0,0.254917,5.9
still+mine+2012,18,0,8.549448,6.9
the+forgotten+faces+1961,36,0,0.03703,5.0
all+or+nothing+2002,35,0,3.411156,7.0
meat+the+truth+2008,99,0,0.09108,10.0
empire+records+1995,35,0,7.188728,6.6
wonder+man+1945,10402,0,2.395994,5.2
vampir-cuadecuc+1971,27,0,0.343475,5.0
star+trek+2009,878,1,15.362632,7.4
the+lair+of+the+white+worm+1988,35,0,9.97466,5.8
alone+with+her+2006,80,0,2.392367,6.2
forrest+gump+1994,35,0,48.307194,8.2
senso+1954,10749,0,1.98483,7.1
sleeping+beauty+1959,14,0,14.276169,6.8
guardians+of+the+galaxy+2014,28,1,53.291601,7.9
the+butterfly+effect+2004,878,1,12.994939,7.3
the+ladykillers+1955,35,0,12.509812,7.3
the+dinner+1998,18,0,1.821941,7.1
power+and+terror+noam+chomsky+in+our+times+2002,99,0,0.073793,5.0
regret+to+inform+1999,99,0,0.169989,8.0
the+witches+of+eastwick+1987,14,0,13.031671,6.2
the+jungle+book+1967,10751,1,22.845448,7.1
alien+1979,27,1,23.37742,7.9
my+neighbor+totoro+1988,14,0,13.507299,8.0
a+face+in+the+crowd+1957,18,0,6.656685,7.4
ong-bak+the+thai+warrior+2003,28,1,7.89916,7.0
my+family+1995,35,0,3.121288,7.0
the+greatest+2009,18,0,7.588652,6.2
hilary+and+jackie+1998,10402,0,6.387602,6.5
goodfellas+1990,18,0,15.424092,8.2
big+hero+6+2014,12,0,213.849907,7.8
blue+valentine+2010,18,0,11.107914,6.9
andy+hardys+blonde+trouble+1944,35,0,0.51294,6.3
alexander+and+the+terrible_+horrible_+no+good_+very+bad+day+2014,10751,0,7.861004,6.1
touching+the+void+2003,99,0,7.594022,7.6
kronks+new+groove+2005,16,1,7.680092,6.0
